id;nome;ativo
3909;ISTITUTO DE ENSINO SUPERIOR PARAENSE;0
3910;INSTITUTO SUPERIOR DE EDUCACAO DE CATAGUASES;0
3911;FACULDADE DE TECNOLOGIA OXFORD DO BRASIL;0
3912;FACULDADE SUDOESTE PAULISTA BOTUCATU;0
3913;FACULDADE SUDOESTE PAULISTA TAQUARITUBA;0
3914;INSTITUTO SUPERIOR DE EDUCACAO DO VALE DO CAPIBARIBE;0
3915;INSTITUTO SUPERIOR DE EDUCACAO CARLOS JOEL;0
3916;FACULDADE DE CIENCIAS JURIDICAS E SOCIAIS DO PIAUI;0
3917;FACULDADE DE MERCADO AMPLO FAMA;0
3918;FACULDADE INTEGRADA EM CIENCIAS HUMANAS;0
3919;FACULDADE NOSSA SENHORA DO BOM CONSELHO;0
3920;FACULDADE DE TECNOLOGIA SENAI ROBERTO MANGE;1
3921;CENTRO UNIVERSITARIO ARNALDO HORACIO FERREIRA;1
3922;FACULDADE ARNALDO HORACIO FERREIRA;0
3923;FACULDADE SAO FRANCISCO;0
3924;FACULDADE DE IBIRACU;0
3925;FACULDADE DE TEOLOGIA DO BRASIL FATEB;0
3926;FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DO ALTO SAO FRANCISCO;0
3927;FACULDADE DE CACERES;0
3928;FAESB FACULDADE DE ENSINO SUPERIOR DO BRASIL;0
3929;FACULDADES UNIDAS DE SETE LAGOAS;0
3930;INSTITUTO DE EDUCACAO SUPERIOR RAIMUNDO SA;1
3931;FACULDADE PRESBITERIANA ARMSTRONG;0
3932;FACULDADE DE EDUCACAO E TECNOLOGIA DE ITANHEM;0
3933;FACULDADE METODO DE SAO PAULO;1
3934;FACULDADE DA SAUDE;0
3935;FACULDADE DE EDUCACAO TEOLOGICA DO DISTRITO FEDERAL;0
3936;FACULDADE ANHANGUERA DE LIMEIRA;0
3937;FACULDADE ANHANGUERA DE INDAIATUBA;1
3938;FACULDADE DO NORTE DO MATO GROSSO DO SUL FANOR;0
3939;FACULDADE ALIANCA DE ITABERAI;1
3940;FACULDADE DE ENSINO SUPERIOR SANTA BARBARA;1
3941;FACULDADE COMUNITARIA DE SANTA BARBARA;0
3942;FACULDADE COMUNITARIA DE BAURU;0
3943;FASC TB FACULDADES ASSOCIADAS DE SC DE TUBARAO;0
3944;FACULDADE DE CIENCIAS DA SAUDE;0
3945;INSTITUTO DE EDUCACAO EXECUTIVA CATHO;0
3946;FACULDADE SENAC TUBARAO;1
3947;FACULDADE SENAC CHAPECO;1
3948;FACULDADE SENAC BLUMENAU;1
3949;CENTRO DE EDUCACAO SUPERIOR TECNOLOGICA DA TERRA PAULISTA CETERRA;0
3950;CENTRO DE CIENCIAS ETECNOLOGIA DETERESINA;0
3951;FACULDADE DE TECNOLOGIA LUIZ ADELAR SCHEUER;0
3952;FACULDADE VILAVELHENSE;0
3953;FACULDADE DE ODONTOLOGIA;0
3954;FACULDADE EDUCACIONAL JURIDICA E GERENCIAL DE OLIVEIRA;1
3955;FACULDADES INTEGRADAS DE CATAGUASES;0
3956;ASSOCIACAO EDUCACIONAL CENTRAL DE CRISTALINA;0
3957;INSTITUTO SUPERIOR DE EDUCACAO;0
3958;FACULDADE TECNOLOGICA DE MARILIA;0
3959;FACULDADE TECNOLOGICA AMERICA DO SUL;0
3960;FACULDADE TECNOLOGICA DE BIRIGUI;0
3961;FACULDADE DE TECNOLOGIA SANTA RITA DE CASSIA;0
3962;UNIVERSIDADE SENAI CIMATEC;1
3963;INSTITUTO SUPERIOR DE EDUCACAO CARLOS CHAGAS;0
3964;FACULDADE DE TECNOLOGIA PADRE ANCHIETA;0
3965;FACULDADE DE TECNOLOGIA ENG MARCELO SILVA GUIMARAES;0
3966;CENTRO UNIVERSITARIO DE CARATINGA;1
3967;INSTITUTO SUPERIOR DE EDUCACAO DE RORAIMA;0
3968;INSTITUTO SUPERIOR DE EDUCACAO DE RORAINOPOLIS;0
3969;INSTITUTO SUPERIOR DE SEGURANCA E CIDADANIA DE RORAIMA;0
3970;INSTITUTO SUPERIOR DE EDUCACAO DE PARAISOPOLIS;0
3971;INSTITUTO DE ENSINO SUPERIOR DE PORTO NACIONAL;0
3972;CENTRO SUPERIOR DE ENSINO E PESQUISA DE MACHADO;1
3973;FACULDADE DE TECNOLOGIA BANDEIRANTES;0
3974;UNIVERSIDADE DE RIO VERDE;1
3975;FACULDADE SAO FRANCISCO DE PIUMHI;0
3976;INSTITUTO SUPERIOR DE CIENCIAS HUMANAS E SOCIAIS APLICADAS DE ABAETE;0
3977;FACULDADE DE TECNOLOGIA DO AMAPA;1
3978;FACULDADE DE TECNOLOGIA PENTAGONO;1
3979;FACULDADE DE BAURU;0
3980;FACULDADE CCI;1
3981;FACULDADE DE CURITIBA;0
3982;FACULDADE DE TECNOLOGIA FAMEG FAMETEC;0
3983;CENTRO UNIVERSITARIO DE FORMIGA;1
3984;FUNDACAO UNIVERSIDADE FEDERAL DO VALE DO SAO FRANCISCO;1
3985;CENTRO UNIVERSITARIO SENAC;1
3986;FACULDADE INSTITUTO SUPERIOR DE EDUCACAO DO PARANA FAINSEP;1
3987;CENTRO UNIVERSITARIO GOYAZES;1
3988;FACULDADE UNIAO DE GOYAZES;0
3989;FACULDADE DE TECNOLOGIA DE JOAO PESSOA;0
3990;FACULDADE SAO BERNARDO DE TECNOLOGIA;0
3991;FACULDADE DE TECNOLOGIA SAO MATEUS;0
3992;FACULDADE JK PLANO PILOTO;0
3993;FACULDADE DE TECNOLOGIA CETEP;0
3994;FACULDADE DE TECNOLOGIA LATINO AMERICANO DE ANAPOLIS;0
3995;FACULDADE EVANGELICA CRISTO REI;0
3996;FACULDADE SENAC PERNAMBUCO;1
3997;FACULDADES DE JI PARANA;0
3998;INSTITUTO INFNET RIO DE JANEIRO;1
3999;CENTRO DE ENSINO SUPERIOR TECNOLOGICO DO INTERIOR PAULISTA;0
4000;FACULDADE DE ENSINO SUPERIOR DO INTERIOR PAULISTA;1
4001;FACULDADE DE ENSINO SUPERIOR DE UBERLANDIA;0
4002;INSTITUTO DE ENSINO SUPERIOR DA PARAIBA;0
4003;FACULDADE CENTRO OESTE;0
4004;FACULDADE CENECISTA DE ITUBERA;0
4005;FACULDADE CENECISTA DE SENHOR DO BONFIM;0
4006;FACULDADE DE TECNOLOGIA SENAC PELOTAS;1
4007;FATECE FACULDADE DE TECNOLOGIA CIENCIAS E EDUCACAO;1
4008;FACULDADE DE TECNOLOGIA SENAC PASSO FUNDO;0
4009;FACULDADE DE TECNOLOGIA ESTACIO DE CURITIBA;1
4010;CENTRO UNIVERSITARIO METODISTA;1
4011;UNI DORINHA FACULDADE DE CIENCIAS E TECNOLOGIA DE DORINHA;0
4012;UNI METROPOLITANA FACULDADES DE CIENCIAS HUMANAS E DE BIOTECNOLOGIA DA SAUDE;0
4013;FACULDADE ANHANGUERA DE RIO CLARO;1
4014;FACULDADE ASSOCIADA PAULISTA FAP;0
4015;FACULDADE DE TECNOLOGIA IBTA RIO DE JANEIRO;0
4016;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;1
4017;CENTRO UNIVERSITARIO PADRE ANCHIETA;1
4018;FACULDADE GAT DE GESTAO;0
4019;CENTRO DE EDUCACAO TECNOLOGIA RUI BARBOSA CETERB;0
4020;FACULDADE DE TECNOLOGIA DE BOTUCATU;1
4021;FACULDADE DE TECNOLOGIA DE GARCA;1
4022;FACULDADE DE TECNOLOGIA DE JUNDIAI;1
4023;FACULDADE DE TECNOLOGIA DE MAUA;1
4024;FACULDADE DE TECNOLOGIA DE MOCOCA;1
4025;FACULDADE DE TECNOLOGIA DE SAO JOSE DO RIO PRETO;1
4026;FACULDADE DE TECNOLOGIA ZONA LESTE;1
4027;INSTITUTO SUPERIOR DE ENSINO DE SAO PAULO;0
4028;FACULDADE DE ITAPECERICA DA SERRA;0
4029;FACULDADE DE SANTA BARBARA D'OESTE;1
4030;CENTRO UNIVERSITARIO FLUMINENSE;1
4031;INSTITUTO DE ENSINO SUPERIOR PROFESSORA ALMEIDA CESPMA;0
4032;FACULDADE DE CIENCIAS E TECNOLOGIA DE PAULISTA FACIT;0
4033;FACULDADE DE TECNOLOGIA FABRAI;0
4034;ASSOCIACAO EDUCACIONAL;0
4035;FACULDADE MAUA FAMA;0
4036;FACULDADE DE TECNOLOGIA DE CATALAO;0
4037;CENTRO UNIVERSITARIO ANHANGUERA DE FORTALEZA;1
4038;FACULDADE DE TECNOLOGIA CONSULTIME;0
4039;FACULDADE UNILIVRE;0
4040;ESCOLA AGROTECNICA FEDERAL DE UBERLANDIA;0
4041;FACULDADE DE IRARA FAIR;0
4042;FACULDADE JK BRASILIA RECANTO DAS EMAS;1
4043;FACULDADE TECNOLOGIA EDUVALE AVARE;0
4044;FACULDADE TECNOLOGIA EXPERT;0
4045;CENTRO UNIVERSITARIO UNICURITIBA;1
4046;ESCOLA FIEMG DE LIDERES EMPRESARIAIS;0
4047;FACULDADE TECNOLOGIA IBTA BELO HORIZONTE;0
4048;FCC FACULDADE CATOLICA DO CARIRI;0
4049;FACULDADE TEOLOGICA DA ASSEMBLEIA DE DEUS EM CURITIBA FATADC;0
4050;FAESP FACULDADE DE ENSINO SUPERIOR E PROFISSIONALIZANTE;0
4051;FACULDADE SILVIO ROMERO;0
4052;INSTITUTO BONDESPACHENSE PRESIDENTE ANTONIO CARLOS;0
4053;FACULDADE SKEMA BUSINESS SCHOOL;1
4054;INSTITUTO UNIFICADO DE ENSINO SUPERIOR OBJETIVO IUESO;0
4055;INSTITUTO BIBLICO DAS ASSEMBLEIAS DE DEUS DO ESTADO DO PARANA IBADEP;0
4057;FACISA FACULDADE DE CIENCIA DA SAUDE;0
4058;FACULDADE IPE;0
4059;FACULDADE DE SAUDE CIENCIAS E TECNOLOGIA FACESB;1
4060;CENTRO DE EDUCACAO TECNOLOGICA CENECISTA DE RIO NEGRINHO;0
4061;FACULDADE DE TECNOLOGIA DE BRASILIA;0
4062;FACULDADE ATHENIENSSE;0
4064;FACULDADE DE TECNOLOGIA FAMA;0
4065;FACULDADE DE TECNOLOGIA DO INSTITUTO BANDEIRANTE DE EDUCACAO E CULTURA;0
4066;FACULDADE BATISTA DO ESTADO DO RIO DE JANEIRO FABERJ;1
4067;FACIT FACULDADE INDEPENDENTE DE ITAPETINGA;0
4068;FACULDADE ICESP;1
4069;FACULDADE HORIZONTES;0
4070;ESCOLA AGROTECNICA FEDERAL DE SALINAS;0
4071;ESCOLA AGROTECNICA FEDERAL DE INCONFIDENTES;0
4072;ESCOLA AGROTECNICA FEDERAL DE IGUATU;0
4073;FACULDADE DE TECNOLOGIA IPIRANGA;0
4074;FACULDADE DELTA;0
4076;FACULDADE DE TECNOLOGIA PREVE;0
4077;FACULDADE QI BRASIL;1
4078;FACULDADE METROPOLITANA DE FORTALEZA;0
4079;FACULDADE TECNOLOGICA INAP;1
4080;FACULDADE DE PRUDENTOPOLIS;0
4081;FATEG FACULDADE DE TECNOLOGIA GALVAO;0
4082;IBEC INSTITUTO BRASILEIRO DE EDUCACAO SUPERIOR CONTINUADA;0
4083;MATEC CENTRO DE ENSINO TECNOLOGICO DO MARANHAO;0
4084;INSTITUTO DE ENSINO SUPERIOR DOS MILITARES;0
4085;FACULDADE ANCHIETA DE EDUCACAO A DISTANCIA;0
4086;FACULDADE DE TECNOLOGIA JARDIM;1
4087;FACULDADE DE EDUCACAO TECNOLOGICA FET DA CDL DE SOBRAL;0
4088;FACULDADE DE TECNOLOGIA DO INSTITUTO EDUCACIONAL PROFISSIONALIZANTE DE JALES;0
4089;FACULDADE DE SIDROLANDIA;0
4090;FACULDADE FLORIDA;1
4091;FACULDADE DE TECNOLOGIA AD1;0
4092;FACULDADE DE TECNOLOGIA PEDRO ROGERIO GARCIA;0
4093;CENTRO UNIVERSITARIO DE TECNOLOGIA DE CURITIBA;1
4094;FACULDADE ESTACIO DA PARAIBA;1
4095;FACULDADE DE TECNOLOGIA E CIENCIAS DO DISTRITO FEDERAL;0
4096;FACULDADE DE TECNOLOGIA FTEC DE PORTO ALEGRE;1
4097;CENTRO UNIVERSITARIO UNIFTEC BENTO GONCALVES;1
4098;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA FARROUPILHA;1
4099;ESCOLA AGROTECNICA FEDERAL DE BARBACENA;0
4100;FACULDADE DE TECNOLOGIA SENAI ITALO BOLOGNA;1
4101;FACULDADE DE TECNOLOGIA SENAI DE DESENVOLVIMENTO GERENCIAL;1
4102;FACULDADE DE TECNOLOGIA IBRATEC DE MACEIO;0
4103;FACULDADE METROPOLITANA;0
4104;ESCOLA SUPERIOR DE ENGENHARIA E GESTAO DE SAO PAULO ESEG;1
4105;FACULDADES COSTA BRAGA;0
4106;FAQ FACULDADE QUINZE;0
4107;FACULDADE DE TECNOLOGIA SENAI PORTO ALEGRE;1
4108;INSTITUTO CATOLICO DE ESTUDOS SUPERIORES DO PIAUI;1
4109;FACULDADE DE SAUDE E MEDICINA;0
4110;FACULDADE DE CIENCIAS GERENCIAIS DE GUARAPARI;0
4111;ESCOLA SUPERIOR DE ADMINISTRACAO MARKETING E COMUNICACAO DE FORTALEZA;0
4112;FACULDADE TECNOLOGICA FILADELFIA;0
4113;FACULDADE EVANGELICA DE CERES;1
4114;FACULDADE TEOLOGICA CRISTA DO BRASIL;0
4116;FACULDADE MAURICIO DE NASSAU JABOATAO;0
4117;FACULDADE MAURICIO DE NASSAU MACEIO;0
4118;CENTRO UNIVERSITARIO MAURICIO DE NASSAU PAULISTA;1
4119;FACULDADE MAURICIO DE NASSAU GARANHUNS;0
4120;FACULDADE MAURICIO DE NASSAU CARUARU;0
4121;CENTRO UNIVERSITARIO MAURICIO DE NASSAU DE ARACAJU;1
4122;CENTRO DE EDUCACAO TECNOCNOLOGICA RUI BARBOSA CETRB;0
4123;FACULDADE DE GESTAO E INOVACAO;1
4124;FACULDADE DOM HEITOR SALES;0
4125;FACULDADE BATISTA IDA NELSON;0
4126;FACULDADE DE CIENCIAS SOCIAIS APLICADAS E DE TECNOLOGIAS DE AGUA BOA;1
4127;ISEF INSTITUTO SUPERIOR DE EDUCACAO CENECISTA DE FARROUPILHA;0
4128;INSTITUTO DE EDUCACAO SUPERIOR DO PIAUI IESPI;0
4129;FACULDADE JOSE DE ANCHIETA;0
4130;FACULDADE DE TECNOLOGIA DE CIENCIAS HOLISTICAS;0
4131;FACULDADE DO DELTA DO PARNAIBA;0
4132;FACULDADE DE COLORADO FAC;0
4133;FACULDADE DE EDUCACAO TECNOLOGICA SANTA GEMA;0
4134;INEJ INSTITUTO NACIONAL DE ESTUDOS JURIDICOS;0
4135;FACULDADE UNINORTE;1
4136;FACULDADE CANDIDO RONDON DE RONDONOPOLIS;0
4137;INSTITUTO EVANGELICO SUPERIOR DE EDUCACAO CRISTO REI;0
4138;FACULDADE ANHANGUERA DE SANTA BARBARA;1
4139;FACULDADE COMUNITARIA DE SAO PAULO;0
4140;FACULDADE COMUNITARIA DE SAO JOSE DOS CAMPOS;0
4141;FACULDADE ANHANGUERA DE TAUBATE;1
4142;FACULDADE UNIAO DE EDUCADORES E ESTUDANTES DO ENSINO SUPERIOR DE BRASILIA UNESB;0
4143;FACULDADE EVANGELICA SHALOM;0
4144;FACULDADE INTEGRADA GAMALIEL;0
4145;CENTRO NACIONAL DE EDUCACAO A DISTANCIA;0
4146;FACULDADE DE CIENCIAS JURIDICAS DE ALAGOAS;0
4147;FACULDADE TEOLOGICA DE UBERLANDIA;0
4148;FACULDADE DE TECNOLOGIA SENAI SAO JOSE;0
4149;FACULDADE DE TECNOLOGIA SENAI ITAJAI;0
4150;FACULDADE DE TECNOLOGIA DE PIRACICABA;1
4151;FACULDADE BOAVENTURA;0
4152;FACULDADE MAURICIO DE NASSAU JOAO PESSOA;0
4153;CENTRO UNIVERSITARIO MAURICIO DE NASSAU DERBY;1
4154;FACULDADE MAURICIO DE NASSAU CAMPINA GRANDE;0
4155;FACULDADE JOAQUIM NABUCO CAMARAGIBE;0
4156;FACULDADE TECNOLOGICA DE SOORETAMA;0
4157;FACULDADE METROPOLITANA DE RIO DO SUL;1
4158;FACULDADE EVANGELICA DO MEARIM;0
4159;FACULDADE PIRATININGA;0
4160;FACULDADE DE TECNOLOGIA DO CEARA;0
4161;INSTITUTO DE ENSINO SUPERIOR CAETANO VELOSO;0
4162;FACULDADE SENAC GOIAS;1
4163;CENTRO UNIVERSITARIO BARRIGA VERDE;1
4164;FACULDADE EXODUS;0
4165;FACULDADE POTENCIA;0
4166;FACULDADE UNIBRASILIA DE MINAS GERAIS;1
4167;INSTITUTO DE ENSINO SUPERIOR DA FUPESP;1
4168;INSTITUTO DE ENSINO SUPERIOR DO TOCANTINS;0
4169;FACULDADE ESTACIO DE CARAPICUIBA;1
4170;FACULDADE INTEGRADA SAO PEDRO;0
4171;ISAG INSTITUTO SUPERIOR DE ADMINISTRACAO E GESTAO;0
4172;CENTRO DE ENSINO SUPERIOR DO SERVIDOR PUBLICO MARANHENSE CESPMA;0
4173;FACULDADE JK DE TECNOLOGIA;1
4174;FACULDADE DE ADMINISTRACAO DE EMPRESAS DE ENERGIA;0
4175;INSTITUTO UNIFICADO EUROPEU DO BRASIL IUNEBRASIL;0
4176;FACULDADE DE MARILIA;0
4177;FACULDADE DE TECNOLOGIA DE SANTA MARIA;0
4178;FACULDADE EVILASIO FORMIGA;0
4179;FACULDADE NAZARENA DO BRASIL;0
4180;FACULDADE HERRERO;0
4182;FACULDADE PRESBITERIANA SIMONTON IPES;0
4183;FACULDADE PRESBITERIANA SIMONTON DE SAPEZAL IPES;0
4184;INSTITUTO SUPERIOR DE EDUCACAO DE SERRANA;0
4185;FACULDADE PERUIBE;1
4187;ISEFAJIPA INSTITUTO SUPERIOR DE EDUCACAO DE JI PARANA;0
4188;FACULDADE IAPEDEM ANAMACO;0
4189;INSTITUTO DE EDUCACAO SUPERIOR SAO JUDAS;0
4190;UNIFOS UNIVERSO DE FORMACAO TECNICA E SUPERIOR;0
4191;INSTITUTO SUPERIOR METROPOLITANA ISUME;0
4192;FACULDADE METROPOLITANA DE TERESINA FAMET;0
4193;INSTITUTO SUPERIOR DE EDUCACAO DO BRASIL ISEB;0
4194;FACULDADE DO ALTO TIETE FAAT;0
4195;FACULDADE PROFETA ABRAAO FAPA;0
4196;INSTITUTO BRASILEIRO ACADEMICO SOCIAL DE PESQUISAS E ENSINO IBRASPE;0
4197;CENTRO UNIVERSITARIO MAURICIO DE NASSAU TERESINA SUL;1
4198;FACULDADE MORGANA POTRICH;1
4199;FACULDADE JK BRASILIA RECANTO DAS EMAS II;0
4200;FACULDADE DE COMUNICACAO SOCIAL DE PASSOS;0
4201;FACULDADES DE EDUCACAO GESTAO E SAUDE UNIFUTURO FACULDADE UNIFUTURO;1
4202;FACULDADE ALFA FAAL;0
4203;FACULDADE ABERTA DO BRASIL UNIABRA;0
4204;FACULDADE DE TECNOLOGIA E CIENCIAS DE MINAS GERAIS;0
4205;ESCOLA SUPERIOR DO MINISTERIO PUBLICO DA UNIAO ESMPU;0
4206;INSTITUTO DE ENSINO SUPERIOR DE TAGUATINGA;0
4207;NAP ODONTO SC LTDA;0
4208;FACULDADE DE TECNOLOGIA MONTEIRO LOBATO;0
4209;FACULDADE DE TECNOLOGIA CESAR LATTES;0
4210;ESCOLA SUPERIOR DE ADMINISTRACAO MARKETING E COMUNICACAO DO MORUMBI;0
4211;FACULDADE ESAMC SAO PAULO ESAMC;1
4212;FACULDADE DE TECNOLOGIA DE POUSO ALEGRE;0
4213;FACULDADE DE CACAPAVA;0
4214;INSTITUTO SUPERIOR PAULO FREIRE;0
4215;FACULDADE DE SAO JOSE DOS CAMPOS;0
4216;INSTITUTO MOINHOS DE VENTO;0
4217;FACULDADE DE TECNOLOGIA INSTITUTO POLITECNICO DO PARANA UNIDADE CURITIBA;0
4218;FACULDADE PEDRO LEOPOLDO;1
4219;INSTITUTO SUPERIOR DE EDUCACAO PROFESSORA NAIR FORTES ABUMERHY;1
4220;FACULDADE DE CIENCIAS GERENCIAIS DE BICAS;0
4221;INSTITUTO SUPERIOR DE EDUCACAO DE BICAS;0
4222;INSTITUTO SUPERIOR DE EDUCACAO DE MATIAS BARBOSA;0
4223;FACULDADE SANTOS;0
4224;FACULDADE DE ITAPECIRICA FACITA;0
4225;FACULDADE DE TECNOLOGIA LUIZ ADELAR SCHEUER;0
4227;FACULDADE DE TECNOLOGIA SENAC PASSO FUNDO PASSO FUNDO RS;0
4228;INSTITUTO DE EDUCACAO SUPERIOR MISSOES;0
4229;FACULDADE PARANTINGA FAP;0
4230;FACULDADE TECNOLOGICA UNIVERSAL DE FORMACAO TECNICA E SUPERIOR;0
4233;INSTITUTO METROPOLITANO DE ENSINO SUPERIOR;0
4234;SOCIEDADE EVOLUCAO DE TECNOLOGIA E EDUCACAO;0
4235;FACULDADE TRIANGULO MINEIRO;0
4236;FACULDADES INTEGRADAS DE SERRANA;0
4237;CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DO AMAZONAS;0
4239;FACULDADE NACIONAL DE RIO DO SUL;0
4241;FACULDADE DE CIENCIAS HUMANAS SOCIAIS E TECNOLOGICAS;0
4243;FACULDADE DE CIENCIAS GERENCIAIS DA BAHIA;0
4244;FACULDADE DE TECNOLOGIA ENSITEC;0
4245;FACULDADE DE TECNOLOGIA DA AMAZONIA;0
4246;PROGRAMA DE POS GRADUACAO LATO SENSU DA FUNDACAO UNIMED;0
4247;FACULDADE DE CIENCIAS HUMANAS E SOCIAIS SAO PAULO;0
4248;INSTITUTO DE ENSINO PESQUISA E POS GRADUACAO;0
4249;FACULDADE DE CIENCIAS DE ALAGOAS FACAL;0
4250;FACULDADE DE CIENCIAS GERENCIAIS ALVES FORTES (JUIZ DE FORA);0
4251;FACULDADE ANHANGUERA DE TECNOLOGIA DE BELO HORIZONTE;1
4252;FACULDADE DE TECNOLOGIA EXPOENTE;0
4253;ESCOLA AGROTECNICA FEDERAL DE CONCORDIA;0
4254;FACULDADES INTEGRADAS DA TERRA DE BRASILIA;0
4255;CENTRO UNIVERSITARIO MAURICIO DE NASSAU DE RONDONIA;1
4256;CENTRO UNIVERSITARIO FIPMOC;1
4257;INSTITUTO DE FILOSOFIA E TEOLOGIA DE GOIAS;1
4258;FACULDADE PURIFICACAO LTDA;0
4259;CENTRO UNIVERSITARIO MAIS;1
4260;FACULDADE DE TECNOLOGIA DE SAO LEOPOLDO;0
4261;FACULDADE CMB;1
4262;FACULDADE DE TECNOLOGIA IDESC;0
4263;FACULDADE ESPIRITA RAMATIS;0
4264;INSTITUTO FIGUEIREDO DE EDUCACAO;0
4265;UNEPPSI UNIDADE DE ENSINO E PESQUISA EM PSICOLOGIA E PSICANALISE;0
4266;INSTITUTO GUERRA BIAGI INGB;0
4267;INSTITUTO SUPERIOR DE EDUCACAO DA AMERICA LATINA ISAL;0
4268;FACULDADE ISAG;0
4269;SOCIEDADE BRASILEIRA DE EDUCACAO;0
4270;FACULDADE LIBERTAS;0
4271;INSTITUTO SUPERIOR EM CIENCIAS DA HUMANIDADE;0
4272;INSTITUTO MODAL LTDA;0
4273;INSTITUTO SUPERIOR DE EDUCACAO SEESB;0
4274;INSTITUTO TEOLOGICO DA ASSEMBLEIA DE DEUS;0
4275;INSTITUTO DE ENSINO E PESQUISA EM ADMINISTRACAO;0
4276;IETEC;0
4277;FACULDADE ESTACIO DO AMAZONAS ESTACIO AMAZONAS;1
4278;FACULDADE INTEGRADA SANTA RITA;0
4279;FACULDADE DE TECNOLOGIA INSTITUTO POLITECNICO DO PARANA UNIDADE GUARAPUAVA;0
4280;FACULDADE INTEGRADA CIDADE DE PATOS DE MINAS LTDA;0
4281;FACULDADE AMBIENTAL DO PARANA;0
4282;FACULDADE PARA O DESENVOLVIMENTO DO ESTADO DE SAO PAULO FADESP;0
4283;FACULDADE IASOCIAL;0
4284;FACULDADE SAO FRANCISCO;0
4285;FUNDACAO INSTITUTO DE ADMINISTRACAO;0
4286;FACULDADE PRATA FAP;0
4287;FACULDADE DE CIENCIAS HUMANAS E SOCIAIS DO XINGU E AMAZONIA;0
4288;UNIED TECNOLOGIA EDUCACIONAL;0
4289;FACULDADE DO VALE ELVIRA DAYRELL FAVED;1
4290;FACULDADE DE ARTES INTEGRADAS;0
4291;IEMS INSTITUTO EDUCACIONAL MORADA DA SERRA DO MUNICIPIO DE CUIABA MT;0
4292;ITECSS INSTITUTO TIRADENTES DE EDUCACAO EM CIENCIAS SOCIAIS E DA SAUDE;0
4293;FACULDADE DE TIETE;1
4294;FACULDADE SENAC JARAGUA DO SUL;1
4295;FACULDADE DE TECNOLOGIA SENAI CETIND;0
4296;INSTITUTO BRASILEIRO DE CIENCIAS CRIMINAIS;0
4297;CENTRO DE ESTUDOS PROF JOSE BELMIRO DE CASTRO MOREIRA;0
4298;ESCOLA DE APERFEICOAMENTO PROFISSIONAL;0
4299;ASSOCIACAO BRASILEIRA DE ODONTOLOGIA RS;0
4300;ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SECCAO PARAIBA;0
4301;ESCOLA DE APERFEICOAMENTO PROFISSIONAL ABO DF;0
4302;ASSOCIACAO CATARINENSE DE ODONTOLOGIA ESPECIALIZADA;0
4303;SOCIEDADE DOS CIRURGIOES DENTISTAS DE PERNAMBUCO ABO PE;0
4304;ESCOLA DE APERFEICOAMENTO PROFISSIONAL DA ABO RO;0
4305;ASSOCIACAO BRASILEIRA DE ODONTOLOGIA ES RVV;0
4306;ESCOLA DE APERFEICOAMENTO PROFISSIONAL DA ASSOCIACAO BRASILEIRA DE ODONTOLOGIA REGIONAL POUSO ALEGRE;0
4307;ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SECAO CEARA;0
4308;ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SECCAO AMAPA;0
4309;ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SECAO TOCANTINS;0
4310;UNIS MG;0
4311;ESCOLA DE APERFEICOAMENTO PROFISSIONAL ABO AL;0
4312;ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SAO PAULO REGIONAL CAMPINAS;0
4313;ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SAOPAULO REGIONAL BIRIGUI;0
4314;ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SAO PAULO REGIONAL LINS;0
4315;FACULDADE DE TEOLOGIA E CIENCIAS DA RELIGIAO;0
4316;FACULDADE DE TECNOLOGIA SANTOS DUMONT;0
4317;ESCOLA DE APERFEICOAMENTO PROFISSIONAL;0
4318;ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SAO PAULO REGIONAL BAURU;0
4319;CAP ABORJ CENTRO DE APERFEICOAMENTO PROFISSIONAL DA ABO RJ;0
4320;ESCOLA DE POS GRADUACAO ASSOCIACAO BRASILEIRA DE ODONTOLOGIA REGIONAL DE CASCAVEL PR;0
4321;IETEC INSTITUTO DE CIENCIA E TECNOLOGIA;0
4322;ESCOLA DE APERFEICOAMENTO PROFISSIONAL;0
4323;ASSOCIACAO BRASILEIRA DE ODONTOLOGIA REGIONAL CARIRI;0
4324;FACULDADE GONZAGA DE PELOTAS;0
4325;EAP ABO MURIAE;0
4326;ESCOLA DE APERFEICOAMENTO PROFISSIONAL ASSOCIACAO BRASILEIRA DE ODONTOLOGIA REGIONAL JUIZ DE FORA;0
4327;ESCOLA DE APERFEICOAMENTO PROFISSIONAL;0
4328;ESCOLA DE APERFEICOAMENTO PROFISSIONAL;0
4329;FACULDADE DO CENTRO EDUCACIONAL MINEIRO FACEM;1
4330;FACULDADE EFICAZ;1
4331;ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SAO PAULO REGIONAL ARACATUBA;0
